MiniLab	10-Dec-12	5:31:20 AM	

Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	T5 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	P5 (kPa)	Fuel Flow  (L/hr)	N1 (RPM)	Thrust (N)
17206.542	34.190	164.771	642.770	602.370	611.343	0.829	114.550	114.034	12.119	0.985	22.129	65076.648	4.568
17206.742	34.237	164.792	642.931	602.317	611.409	0.864	114.416	113.961	12.114	0.979	22.132	65076.013	4.875
17206.942	34.206	164.845	642.570	602.271	611.546	0.906	114.580	114.054	12.178	0.986	22.124	65077.602	4.289
17207.142	34.237	164.833	643.073	602.086	611.616	0.947	114.415	113.989	12.212	0.983	22.115	65078.089	4.420
17207.342	34.222	164.875	642.640	602.138	611.367	0.961	114.419	113.962	12.274	0.975	22.129	65079.479	5.243
17207.542	34.218	164.774	642.674	602.158	611.772	0.872	114.479	114.030	12.108	0.986	22.123	65078.104	4.316
17207.742	34.203	164.718	642.195	602.226	611.443	0.996	114.456	113.924	12.151	0.993	22.126	65076.486	4.173
17207.942	34.233	164.786	642.742	602.283	611.900	0.928	114.537	114.018	12.280	0.982	22.142	65077.624	4.524
17208.142	34.216	164.829	643.257	602.268	612.134	0.910	114.396	113.998	12.225	0.976	22.124	65077.757	4.700
17208.342	34.216	164.732	642.795	602.053	611.963	0.878	114.432	114.051	12.212	0.981	22.115	65076.656	4.332
17208.542	34.231	164.686	642.727	602.002	611.664	0.852	114.302	113.932	12.292	0.978	22.131	65076.826	4.431
17208.743	34.216	164.856	642.433	602.013	611.376	0.952	114.413	113.980	12.215	0.994	22.120	65077.336	4.354
17208.943	34.210	164.874	642.070	602.072	611.229	0.914	114.289	113.894	12.232	0.988	22.116	65076.922	4.014
17209.143	34.247	164.800	642.337	602.139	612.058	0.825	114.387	113.994	12.213	0.976	22.126	65077.461	4.623
17209.343	34.238	164.799	642.323	602.105	612.305	0.974	114.494	114.079	12.146	0.988	22.131	65077.786	4.448
17209.543	34.250	164.951	642.134	602.100	611.645	0.972	114.505	114.098	12.154	0.973	22.117	65078.902	4.398
17209.744	34.259	164.866	641.839	602.157	611.603	0.918	114.401	113.987	12.264	0.971	22.124	65077.446	4.864
17209.944	34.256	164.865	641.873	602.139	612.220	0.802	114.421	113.997	12.195	0.988	22.128	65078.415	4.568
17210.144	34.285	164.850	641.509	602.159	611.772	0.984	114.472	114.012	12.216	0.992	22.127	65076.589	4.464
17210.344	34.319	164.965	642.168	602.132	611.325	0.866	114.462	113.988	12.101	0.986	22.129	65076.079	4.579
17210.544	34.280	164.891	642.217	602.089	612.248	0.913	114.445	113.940	12.290	0.963	22.129	65076.944	4.524
17210.745	34.230	164.813	641.771	601.954	612.008	0.900	114.413	114.002	12.201	0.984	22.119	65077.247	4.711
17210.946	34.256	164.792	642.510	601.812	611.917	0.883	114.539	114.039	12.222	0.976	22.130	65076.316	4.173
