MiniLab	20-Oct-15	3:17:28 PM	

Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	T5 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	P5 (kPa)	Fuel Flow  (L/hr)	N1 (RPM)	Thrust (N)
17459.440	32.328	85.185	605.746	667.091	472.293	0.236	33.601	32.591	3.816	2.624	11.988	40273.302	18.297
17459.640	32.278	85.155	605.984	667.264	472.115	0.242	33.510	32.520	3.786	2.664	11.998	40273.021	18.187
17459.840	32.347	85.215	604.531	667.543	472.721	0.238	33.505	32.489	3.853	2.632	11.971	40275.061	17.705
17460.040	32.275	85.223	604.966	667.711	472.464	0.236	33.551	32.557	3.814	2.644	11.984	40277.633	17.146
17460.240	32.347	85.250	605.175	667.745	472.805	0.239	33.609	32.550	3.798	2.655	11.981	40274.337	18.275
17460.440	32.288	85.154	605.840	667.970	472.652	0.242	33.587	32.591	3.835	2.628	12.017	40275.904	17.573
17460.640	32.383	85.255	605.701	668.144	472.127	0.236	33.661	32.674	3.838	2.645	12.008	40274.950	18.165
17460.840	32.333	85.211	605.204	668.306	472.483	0.241	33.501	32.498	3.799	2.654	12.017	40280.457	17.645
17461.042	32.310	85.242	605.944	668.201	472.275	0.234	33.655	32.639	3.805	2.651	12.012	40285.578	17.513
17461.244	32.370	85.312	605.431	668.205	472.030	0.236	33.679	32.639	3.844	2.648	12.011	40285.719	17.617
17461.444	32.349	85.238	605.863	668.012	472.128	0.237	33.566	32.604	3.824	2.633	12.001	40288.542	18.127
17461.644	32.354	85.362	605.299	667.982	472.442	0.239	33.612	32.594	3.815	2.652	11.949	40291.100	17.491
17461.844	32.381	85.316	605.428	667.770	472.292	0.240	33.556	32.550	3.797	2.637	11.987	40289.333	18.165
17462.044	32.298	85.286	604.742	667.621	472.770	0.240	33.642	32.636	3.821	2.622	12.010	40288.313	17.897
17462.245	32.326	85.300	605.011	667.567	472.653	0.239	33.633	32.619	3.798	2.655	12.011	40290.937	17.864
17462.445	32.420	85.327	604.724	667.498	472.304	0.237	33.674	32.674	3.827	2.637	11.999	40291.425	18.626
17462.645	32.387	85.375	605.066	667.596	472.772	0.239	33.776	32.792	3.828	2.644	11.998	40291.617	18.609
